actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,critic_target_value,critic_value_reg,duration,episode,episode_reward,step
7.220817309193313,-3.2270754252150655,-12.0,1.8291550955176354,0.09515423055070882,0.4988401745259762,0.06728984207846224,2.007388883575797,17.176132005691528,16.3991596698761,6.0,506.1896329284905,6000
5.617261464595795,-5.962783349514008,-12.0,1.527678892970085,0.08663434097963793,0.5007726880908012,0.02624473034031689,4.698712793111802,40.39381308746338,16.450369358062744,7.0,501.41363980379055,7000
3.7128301491737368,-8.713320826530456,-12.0,1.2489952147006989,0.0794399712892307,0.49773399251699446,0.040814515687525275,7.439138706684113,65.94998182678222,16.15701913833618,8.0,505.231982525762,8000
2.638012885570526,-11.073487991333009,-12.0,1.0690417256951332,0.07300554152201567,0.4609975742995739,0.05536241275817156,9.882414802551269,89.88606996917724,16.636480569839478,9.0,378.782353321415,9000
2.153525614857674,-13.066771460533142,-12.0,0.9489282024502754,0.06703244280380974,0.4201639537811279,0.07358895082399249,12.015962313652038,110.7170032119751,0.0,10.0,32.17093866763283,10000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62962770462036,0.0,0.0,10000
1.8634585008621216,-14.78427523803711,-12.0,0.8519784871935845,0.06145271360790915,0.3955847508013248,0.34086842328310013,13.895307691574097,128.31080544281005,16.941969394683838,11.0,70.67056477274642,11000
1.5236230173707008,-16.265110726356507,-12.0,0.7612817463874817,0.05628079380869669,0.3679646900892258,0.14752758586406708,15.490788882255554,142.7643098602295,16.27734875679016,12.0,198.94875961647787,12000
0.9371151408404111,-17.41972413635254,-12.0,0.6674594421982765,0.05156928642489516,0.3421812387406826,0.15288808763027192,16.750800293922424,152.78496794128418,15.910892009735107,13.0,46.09300706927759,13000
0.23975131433364003,-18.39043742752075,-12.0,0.5793370224833488,0.04731556388053859,0.32029638317227366,0.19255325933545828,17.80447213745117,161.09907049560547,16.57846713066101,14.0,47.53077517520894,14000
-0.22935323448386044,-19.22338278388977,-12.0,0.5111999719142913,0.0434161304254099,0.3046344905495644,0.16972582902014255,18.701421491622924,168.58678598022462,16.283064603805542,15.0,52.419149365464605,15000
-0.7034575723595917,-19.933294267654418,-12.0,0.45003995618224146,0.039826292883765275,0.2937657871246338,0.17102858879417182,19.469472105026245,174.88624856567384,15.99069857597351,16.0,95.81061091954507,16000
-1.0465559668242932,-20.646335515975952,-12.0,0.40011738446354866,0.036520722552965505,0.29036893832683563,0.2079025068283081,20.247629354476928,182.18759017944336,16.208789110183716,17.0,149.24868998688086,17000
-1.4226002089381218,-21.554368774414062,-12.0,0.3541667153835297,0.033478602390299074,0.298490735322237,0.2016704936027527,21.20241133880615,191.01078797912598,15.994941473007202,18.0,277.7750991726392,18000
-1.7611835891008376,-22.83608125305176,-12.0,0.31422991862893107,0.030681671751355718,0.3196539917886257,0.24749472790956498,22.521237466812135,202.33660885620117,16.057161331176758,19.0,688.7343039794827,19000
-2.2929029589891434,-24.31291202545166,-12.0,0.2732381899058819,0.028135183256845983,0.33873857408761976,0.24518981650471688,24.008287109375,213.99427450561524,0.0,20.0,715.017512934246,20000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.743836879730225,0.0,0.0,20000
-2.9210910866260527,-25.708145572662353,-12.0,0.23468094892799854,0.025835999682597248,0.35531565350294114,0.24933833257853985,25.41324097633362,224.16303398132325,17.070433378219604,21.0,687.6618822530957,21000
