actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,critic_target_value,critic_value_reg,duration,episode,episode_reward,step
7.29923101104796,-3.261682102881372,-12.0,1.8359963978528977,0.09513113386752761,0.49558440706133844,0.0735538809094578,2.056464912679046,17.680603595972062,16.181148052215576,6.0,509.6599868707342,6000
5.548068949222564,-5.939085443973541,-12.0,1.5216302819252014,0.0866172379794701,0.494133739978075,0.027668253978714346,4.669000528812409,40.44410752296448,16.13606834411621,7.0,471.95738880926297,7000
3.2185724477767943,-8.79238929080963,-12.0,1.211177631020546,0.07952035984860992,0.4862346714437008,0.04480134141072631,7.467242300033569,66.85921658325195,16.049524307250977,8.0,499.7716262477399,8000
2.2206204372644422,-11.354470251083374,-12.0,1.0408926842212678,0.07317913597654593,0.4529234596788883,0.061537068855017425,10.10585317325592,92.58370753479004,16.11703395843506,9.0,316.6538213072288,9000
1.925006485104561,-13.375848976135254,-12.0,0.9356347073316574,0.06717876566285576,0.41079467341303827,0.0817208137139678,12.292135663032532,113.69828558349609,0.0,10.0,82.48344583662752,10000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77854871749878,0.0,0.0,10000
1.4741741696596145,-15.113308117866517,-12.0,0.8299953417181969,0.06157844444877476,0.37618655142188073,0.10996981136500836,14.171866894721985,131.4379697113037,17.321890592575073,11.0,45.40166028638962,11000
1.1717461663484574,-16.611858700752258,-12.0,0.7433752126097679,0.056432710800702196,0.3536546073555946,0.13426727367937566,15.824137384414673,145.71075230407715,16.253451108932495,12.0,48.240064505695315,12000
0.9143805304169654,-17.813200845718384,-12.0,0.6673997574448586,0.051667167125457686,0.338505247682333,0.1584010830000043,17.157351460456848,156.55744619750976,16.068681955337524,13.0,123.12470402543674,13000
0.6454602207764983,-18.868965814590453,-12.0,0.5982510802149773,0.04730257712922467,0.33231608077883723,0.16951323377341032,18.303740661621095,165.713498626709,15.982129335403442,14.0,179.85949532704657,14000
0.3930729152746499,-20.003419509887696,-12.0,0.536680859208107,0.0432974851096811,0.3384248571097851,0.1839171042740345,19.504604043960573,175.82771366882324,16.080564737319946,15.0,282.70253975116634,15000
-0.0452887899260968,-21.381464475631713,-12.0,0.4741345379650593,0.03964337852833545,0.3621285779178143,0.19333403739333152,20.92258090209961,187.77372898864746,16.104026794433594,16.0,750.4792741450593,16000
-0.6754661521390081,-22.052946592330933,-12.0,0.41184510591626167,0.0363507548812756,0.3573926107287407,0.18254691718518734,21.629630294799803,194.01498023986815,16.185022354125977,17.0,481.49012729225126,17000
-1.3547403564453124,-22.48298742866516,-12.0,0.3554163279235363,0.03337028546571352,0.34535034945607185,0.18864136062562464,22.092632957458495,198.16818070983888,16.11439275741577,18.0,146.70698771170845,18000
-2.074345607995987,-22.938398235321046,-12.0,0.3045235823690891,0.030666323475964624,0.33590407034754755,0.18778831158578396,22.56676229095459,203.11816622924806,16.110653400421143,19.0,142.29826172386527,19000
-2.7817447472810746,-23.361601293563844,-12.0,0.260093471840024,0.02820001158384127,0.32833831787109374,0.19980052219331265,23.014725351333617,207.49490333557128,0.0,20.0,185.42622940561577,20000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.901558876037598,0.0,0.0,20000
-3.3135342965126036,-24.003364124298095,-12.0,0.2253804292678833,0.025937129362296436,0.32655115908384325,0.22510435770452022,23.686631786346435,214.08702688598632,17.222563982009888,21.0,183.8575447474738,21000
-3.97562593126297,-24.46293452835083,-12.0,0.19152733521163465,0.02385089880757685,0.3205854569077492,0.22835790647566317,24.162445671081542,218.50132987976073,16.11146855354309,22.0,347.82998589450267,22000
-4.791678963184356,-25.295873750686646,-12.0,0.15851316785812378,0.02197694087979598,0.32301423957943914,0.2667871614694595,25.00430051803589,224.86596783447266,16.032599449157715,23.0,126.5812393817046,23000
-5.442450971126556,-26.80920876312256,-12.0,0.13298690684884787,0.02026610702424675,0.3403982503116131,0.29062814043462276,26.52378781890869,235.39791554260253,16.050697803497314,24.0,722.2051743683033,24000
